trial_id,config_id,hidden1,hidden2,activation,dropout,optimizer,learning_rate,weight_decay,epochs,plqy_val_spearman,emi_val_spearman,em_val_spearman,abs_val_spearman,weighted_val_spearman,macro_val_spearman,worst_property_val_spearman,fold_weighted_spearman_mean,fold_weighted_spearman_std,runtime_seconds,rank
16,a162c02bb7698bdc,192,32,gelu,0.0,adam,0.0007008006578840472,0.0004742240731621889,350,0.6132308278849534,0.696691207142947,0.47223098185271484,0.6851910434803503,0.6238783573789148,0.6168360150902414,0.47223098185271484,0.6240812147684567,0.008879604199653581,131.6004340648651,54
69,479339340016d561,192,96,leaky_relu,0.05,adam,0.000618640449021688,0.00013145174376521132,500,0.6089561846531226,0.69453221712879,0.4671615893922044,0.6926414374393131,0.623840532136717,0.6158228571533575,0.4671615893922044,0.6243208411381072,0.006491132711743969,380.9756410121918,55
11,8ee27260ee0d7434,192,64,silu,0.15,adam,0.00046091070705537007,0.00037188226235132846,250,0.6071841040676372,0.6965893351488612,0.4792243110152408,0.6826143499666046,0.6237010229126646,0.616403025049586,0.4792243110152408,0.6238888754443741,0.011054367690078974,192.25855326652527,56
68,afc48171b077b004,96,96,gelu,0.15,adam,0.0006542899016411565,7.806353869023757e-07,150,0.6052378210166607,0.6976610380624984,0.47752510450485464,0.681902552814265,0.622996789262771,0.6155816290995697,0.47752510450485464,0.6234830869598481,0.009819948694237227,62.22875094413757,57
18,597419e5ba3c86ce,256,48,silu,0.25,adamw,0.004266355085208039,0.00018723914692254654,350,0.6107784177689115,0.6990692324130481,0.46322783515059457,0.6875963977446184,0.622666893244606,0.6151679707692932,0.46322783515059457,0.6228213143404906,0.008977053652438463,288.0341520309448,58
27,682ebd45b1b09e87,64,32,silu,0.15,adam,0.0007163012174305544,0.0015689815779469434,350,0.6055685285542592,0.6954958574475197,0.4787112197372474,0.6814361990229494,0.6226344619961188,0.6153029511904939,0.4787112197372474,0.6228703801905965,0.011104615001202451,100.11850023269653,59
91,3c5bcda2187c8c19,128,128,silu,0.0,adam,0.0003014730701959282,2.8921793593047342e-05,350,0.6056534792091235,0.6944195542603436,0.4748926474498514,0.6831083103316153,0.6219918896071928,0.6145184978127334,0.4748926474498514,0.6223435227409955,0.00953975317631889,225.94946122169495,60
46,b42a98d50f9e265b,96,48,silu,0.2,adam,0.0002535526183703597,9.28799936204654e-05,500,0.6010271591809567,0.6952038009357745,0.4791523234949496,0.6805297412615116,0.6216077443891977,0.613978256218298,0.4791523234949496,0.6218222268649929,0.010527946863347829,167.548681974411,61
56,eff319b8f9796015,64,32,leaky_relu,0.1,adamw,0.00023064615203386083,7.083243280566724e-07,350,0.6024947944158746,0.6944217434994683,0.4762232306117955,0.6822524037937464,0.6215065220134137,0.6138480430802212,0.4762232306117955,0.6218646880655575,0.00777244914305898,63.14785313606262,62
22,0457eab2ff848fb5,96,64,silu,0.1,adam,0.0002944682044258943,1.139149007759041e-05,350,0.6013255317133205,0.6955507229655309,0.47844899940084706,0.6801587619133035,0.6214507977340504,0.6138710039982506,0.47844899940084706,0.6217230612153745,0.01043755629193605,153.21549892425537,63
34,5b862131b9f9f157,192,32,leaky_relu,0.1,adam,0.0018492947121685171,0.0002563119747992264,650,0.6070920924508358,0.6916007259829852,0.4593960203924535,0.6940185282015194,0.6213318374842045,0.6130268417569484,0.4593960203924535,0.6216816356155672,0.005068085845222656,330.0598075389862,64
94,f7bccd3dc7df7e8f,160,128,leaky_relu,0.0,adam,0.0009864629420253403,0.00011980541468635795,250,0.6103924578080947,0.6934283982179404,0.4585600385669958,0.691417959213517,0.6212832186138606,0.613449713451637,0.4585600385669958,0.621952342835978,0.006345917191162082,170.03844809532166,65
26,8bd3209df1aef54c,256,48,leaky_relu,0.15,adam,0.0015470873367931393,9.342415529870108e-05,650,0.5966960233098447,0.6923898185172732,0.46235741921756335,0.6962530549528473,0.6212628555785191,0.6119240789993821,0.46235741921756335,0.6212926490332252,0.008285138092664726,524.0021290779114,66
5,a020a7cb4f1c3301,128,32,relu,0.05,adam,0.00033418349336513764,1.303609370196039e-05,150,0.6041743070530814,0.6974502122855198,0.471263314526503,0.6802580162986095,0.6206838630491732,0.6132864625409284,0.471263314526503,0.6210413581196071,0.008314847132106612,43.623393058776855,67
2,a084c0f81fd6e194,256,32,leaky_relu,0.05,adam,0.0010315708377877063,0.0004597057106725341,650,0.6015558828560436,0.6896263901314096,0.4644922093224954,0.6924883135080013,0.6206430411338089,0.6120406989544875,0.4644922093224954,0.6207738451860794,0.010722698481407231,414.9752218723297,68
62,6dd99c69427550e5,128,64,relu,0.0,adamw,0.0011623225330878346,0.00018444402168322268,250,0.6047849776328167,0.6942289140519854,0.46055419912774204,0.6880712187990451,0.619928733698577,0.6119098274028972,0.46055419912774204,0.6201214143136461,0.008186059039166077,82.65531373023987,69
9,e893a0dcf4aa6e3b,96,48,leaky_relu,0.1,adamw,0.003198904393133674,0.0005297033083839529,350,0.6031199166617992,0.6907056666151503,0.45422742648766445,0.6918146906445501,0.6184400138503602,0.609966925102291,0.45422742648766445,0.6191614041351416,0.006696892835941878,116.4461727142334,70
13,3292a83bd9545191,160,96,leaky_relu,0.15,adam,0.00012888508892144166,5.595803492464702e-05,250,0.6028165952632097,0.693125391702644,0.4692402833176467,0.6786442382372248,0.618319216699249,0.6109566271301813,0.4692402833176467,0.6187030705895926,0.008579998554145353,181.36394095420837,71
83,49cf36b894d4d3d0,160,32,relu,0.15,adamw,0.004135821746907088,1.1837185059658781e-07,500,0.5957687612999413,0.6883717310192293,0.4578437857542411,0.6917019035069614,0.6174632181516712,0.6084215453950933,0.4578437857542411,0.6174461046600873,0.01088014732487678,170.70690298080444,72
99,86c30bdc6167b2fe,64,48,gelu,0.25,adam,0.0002424460289951055,8.275224704014823e-06,350,0.5934220418091533,0.6910390277716582,0.4758559488178049,0.6769225734786689,0.617265646457405,0.6093098979693213,0.4758559488178049,0.6173409947938043,0.01029431417072649,63.750948905944824,73
30,d907debe18118ede,128,48,silu,0.2,adamw,0.0002955687793711864,0.00018443738196973245,250,0.5944035985242428,0.6919400956039415,0.4731027818162732,0.6770865752015367,0.6170395317481121,0.6091332627864985,0.4731027818162732,0.6172374898779917,0.01067332451139548,131.07543396949768,74
33,ef4d9ca68997d5cb,128,128,leaky_relu,0.0,adam,0.000105078619563861,2.2669801568073624e-05,250,0.5992024260451427,0.6897153762073738,0.46874241653922255,0.6788805949514057,0.6167991094075358,0.6091352034357862,0.46874241653922255,0.617391869648971,0.00826399116869104,178.78552222251892,75
